number,title,state,created_at,closed_at,labels,duration_days
65301,BUG: pivot_table margins with EA dtype that cannot hold NA (GH#55484),closed,2026-04-19 19:38:52+00:00,2026-05-07 17:34:21+00:00,"[{'id': 76811, 'node_id': 'MDU6TGFiZWw3NjgxMQ==', 'url': 'https://api.github.com/repos/pandas-dev/pandas/labels/Bug', 'name': 'Bug', 'color': 'e10c02', 'default': False, 'description': None}, {'id': 13098779, 'node_id': 'MDU6TGFiZWwxMzA5ODc3OQ==', 'url': 'https://api.github.com/repos/pandas-dev/pandas/labels/Reshaping', 'name': 'Reshaping', 'color': '02d7e1', 'default': False, 'description': 'Concat, Merge/Join, Stack/Unstack, Explode'}]",17.91353009259259
65300,CI: Run code checks with Pixi,closed,2026-04-19 18:36:41+00:00,2026-05-03 02:47:49+00:00,"[{'id': 48070600, 'node_id': 'MDU6TGFiZWw0ODA3MDYwMA==', 'url': 'https://api.github.com/repos/pandas-dev/pandas/labels/CI', 'name': 'CI', 'color': 'a2bca7', 'default': False, 'description': 'Continuous Integration'}]",13.341064814814814
65299,BUG: Improve error message when ExtensionDtype subclass missing 'name' attribute,closed,2026-04-19 17:20:02+00:00,2026-05-11 21:18:06+00:00,[],22.165324074074075
65297,REF: remove redundant BaseMaskedArray.map override,closed,2026-04-19 15:56:41+00:00,2026-04-20 15:47:37+00:00,"[{'id': 127681, 'node_id': 'MDU6TGFiZWwxMjc2ODE=', 'url': 'https://api.github.com/repos/pandas-dev/pandas/labels/Refactor', 'name': 'Refactor', 'color': 'FCE94F', 'default': False, 'description': 'Internal refactoring of code'}, {'id': 1817503692, 'node_id': 'MDU6TGFiZWwxODE3NTAzNjky', 'url': 'https://api.github.com/repos/pandas-dev/pandas/labels/NA%20-%20MaskedArrays', 'name': 'NA - MaskedArrays', 'color': '8cc645', 'default': False, 'description': 'Related to pd.NA and nullable extension arrays'}]",0.9937037037037038
65296,REF: simplify _get_indexer_strict and related indexing methods,closed,2026-04-19 15:55:40+00:00,2026-04-20 15:39:32+00:00,"[{'id': 127681, 'node_id': 'MDU6TGFiZWwxMjc2ODE=', 'url': 'https://api.github.com/repos/pandas-dev/pandas/labels/Refactor', 'name': 'Refactor', 'color': 'FCE94F', 'default': False, 'description': 'Internal refactoring of code'}]",0.9887962962962963
65295,PERF: unroll take_1d/take_2d inner loops with contig fast path,closed,2026-04-19 15:17:48+00:00,2026-05-16 14:17:36+00:00,"[{'id': 8935311, 'node_id': 'MDU6TGFiZWw4OTM1MzEx', 'url': 'https://api.github.com/repos/pandas-dev/pandas/labels/Performance', 'name': 'Performance', 'color': 'a10c02', 'default': False, 'description': 'Memory or execution speed performance'}, {'id': 57296398, 'node_id': 'MDU6TGFiZWw1NzI5NjM5OA==', 'url': 'https://api.github.com/repos/pandas-dev/pandas/labels/Algos', 'name': 'Algos', 'color': 'eb6420', 'default': False, 'description': 'Non-arithmetic algos: value_counts, factorize, sorting, isin, clip, shift, diff'}]",26.958194444444445
65292,BUG: Add _str_getitem to ArrowStringArrayMixin,closed,2026-04-19 06:38:43+00:00,2026-04-19 20:08:39+00:00,[],0.5624537037037037
65289,BUG: Fix DataFrame.agg with list of functions and numeric_only=True,closed,2026-04-19 02:50:00+00:00,2026-04-19 18:59:10+00:00,[],0.6730324074074074
65288,BUG: Fix formatters applied to wrong columns in truncated DataFrame.to_string (GH#35410),closed,2026-04-19 02:32:22+00:00,2026-04-20 15:12:49+00:00,[],1.5280902777777778
65285,REF: continue moving freq management off DatetimeArray/TimedeltaArray (GH#24566),closed,2026-04-19 00:49:23+00:00,2026-04-20 15:52:31+00:00,"[{'id': 127681, 'node_id': 'MDU6TGFiZWwxMjc2ODE=', 'url': 'https://api.github.com/repos/pandas-dev/pandas/labels/Refactor', 'name': 'Refactor', 'color': 'FCE94F', 'default': False, 'description': 'Internal refactoring of code'}]",1.627175925925926
65282,"TST/BUG: set __module__ on pandas.io.{json,parsers} public API",closed,2026-04-18 22:03:11+00:00,2026-04-19 19:31:10+00:00,"[{'id': 76811, 'node_id': 'MDU6TGFiZWw3NjgxMQ==', 'url': 'https://api.github.com/repos/pandas-dev/pandas/labels/Bug', 'name': 'Bug', 'color': 'e10c02', 'default': False, 'description': None}]",0.8944328703703703
65281,CI: Ensure PANDAS_VERSION is set in docbuild workflow,closed,2026-04-18 21:28:45+00:00,2026-04-18 21:42:21+00:00,"[{'id': 48070600, 'node_id': 'MDU6TGFiZWw0ODA3MDYwMA==', 'url': 'https://api.github.com/repos/pandas-dev/pandas/labels/CI', 'name': 'CI', 'color': 'a2bca7', 'default': False, 'description': 'Continuous Integration'}]",0.009444444444444445
65279,PERF: short-circuit sort_index(level=...) on monotonic non-MultiIndex,closed,2026-04-18 18:33:18+00:00,2026-04-21 17:14:57+00:00,"[{'id': 8935311, 'node_id': 'MDU6TGFiZWw4OTM1MzEx', 'url': 'https://api.github.com/repos/pandas-dev/pandas/labels/Performance', 'name': 'Performance', 'color': 'a10c02', 'default': False, 'description': 'Memory or execution speed performance'}, {'id': 1218227310, 'node_id': 'MDU6TGFiZWwxMjE4MjI3MzEw', 'url': 'https://api.github.com/repos/pandas-dev/pandas/labels/Index', 'name': 'Index', 'color': 'e99695', 'default': False, 'description': 'Related to the Index class or subclasses'}]",2.945590277777778
65276,"REF: remove DatetimeArray._with_freq, further freq management cleanup (GH#24566)",closed,2026-04-18 17:12:53+00:00,2026-04-18 21:10:02+00:00,"[{'id': 127681, 'node_id': 'MDU6TGFiZWwxMjc2ODE=', 'url': 'https://api.github.com/repos/pandas-dev/pandas/labels/Refactor', 'name': 'Refactor', 'color': 'FCE94F', 'default': False, 'description': 'Internal refactoring of code'}]",0.1646875
65275,DOC: clarify that column-level attrs are not supported with Copy-on-Write,closed,2026-04-18 16:54:40+00:00,2026-05-06 17:38:13+00:00,[],18.030243055555555
65274,BUG: SeriesGroupBy.agg returns MultiIndex Series instead of DataFrame,closed,2026-04-18 01:33:07+00:00,2026-04-24 20:00:47+00:00,[],6.769212962962963
65273,BUG: fix segfault in Rolling method='table' sum/mean/median/min/max,closed,2026-04-17 22:27:30+00:00,2026-04-18 21:08:35+00:00,"[{'id': 76811, 'node_id': 'MDU6TGFiZWw3NjgxMQ==', 'url': 'https://api.github.com/repos/pandas-dev/pandas/labels/Bug', 'name': 'Bug', 'color': 'e10c02', 'default': False, 'description': None}, {'id': 2138993554, 'node_id': 'MDU6TGFiZWwyMTM4OTkzNTU0', 'url': 'https://api.github.com/repos/pandas-dev/pandas/labels/numba', 'name': 'numba', 'color': '5319e7', 'default': False, 'description': 'numba-accelerated operations'}]",0.9451967592592593
65272,PERF: parallelize nancorr (POC for cython.prange),closed,2026-04-17 21:35:18+00:00,2026-04-20 14:53:06+00:00,[],2.7206944444444443
65271,CLN: too-verbose claude comments and whatsnew entries,closed,2026-04-17 15:35:37+00:00,2026-04-17 16:00:36+00:00,"[{'id': 211029535, 'node_id': 'MDU6TGFiZWwyMTEwMjk1MzU=', 'url': 'https://api.github.com/repos/pandas-dev/pandas/labels/Clean', 'name': 'Clean', 'color': '207de5', 'default': False, 'description': None}]",0.01734953703703704
65270,DEPR: ExtensionArray._from_scalars,closed,2026-04-17 15:06:24+00:00,2026-04-19 15:59:05+00:00,"[{'id': 87485152, 'node_id': 'MDU6TGFiZWw4NzQ4NTE1Mg==', 'url': 'https://api.github.com/repos/pandas-dev/pandas/labels/Deprecate', 'name': 'Deprecate', 'color': '5319e7', 'default': False, 'description': 'Functionality to remove in pandas'}, {'id': 1991290519, 'node_id': 'MDU6TGFiZWwxOTkxMjkwNTE5', 'url': 'https://api.github.com/repos/pandas-dev/pandas/labels/Mothballed', 'name': 'Mothballed', 'color': 'b60205', 'default': False, 'description': 'Temporarily-closed PR the author plans to return to'}]",2.036585648148148
65269,enh: normaized col added,closed,2026-04-17 08:35:05+00:00,2026-04-17 15:42:45+00:00,[],0.2969907407407407
65268,BUG: Index.take respects fill_value and allows fills on integer dtypes,closed,2026-04-17 01:18:41+00:00,2026-04-27 20:54:17+00:00,"[{'id': 76811, 'node_id': 'MDU6TGFiZWw3NjgxMQ==', 'url': 'https://api.github.com/repos/pandas-dev/pandas/labels/Bug', 'name': 'Bug', 'color': 'e10c02', 'default': False, 'description': None}, {'id': 1218227310, 'node_id': 'MDU6TGFiZWwxMjE4MjI3MzEw', 'url': 'https://api.github.com/repos/pandas-dev/pandas/labels/Index', 'name': 'Index', 'color': 'e99695', 'default': False, 'description': 'Related to the Index class or subclasses'}]",10.81638888888889
65267,TYP: accept Mapping in Styler.format formatter parameter,closed,2026-04-16 23:13:41+00:00,2026-05-06 20:58:37+00:00,[],19.906203703703703
65266,REF: move more freq management from DatetimeArray/TimedeltaArray to Index (GH#24566),closed,2026-04-16 21:23:52+00:00,2026-04-18 16:58:25+00:00,"[{'id': 127681, 'node_id': 'MDU6TGFiZWwxMjc2ODE=', 'url': 'https://api.github.com/repos/pandas-dev/pandas/labels/Refactor', 'name': 'Refactor', 'color': 'FCE94F', 'default': False, 'description': 'Internal refactoring of code'}]",1.8156597222222222
65265,REF: Index.where/putmask delegate to Series.where,closed,2026-04-16 20:43:44+00:00,2026-05-08 17:59:21+00:00,"[{'id': 127681, 'node_id': 'MDU6TGFiZWwxMjc2ODE=', 'url': 'https://api.github.com/repos/pandas-dev/pandas/labels/Refactor', 'name': 'Refactor', 'color': 'FCE94F', 'default': False, 'description': 'Internal refactoring of code'}]",21.885844907407407
65264,BUG: fix loc setitem with list of tuples on object-dtype column,closed,2026-04-16 20:37:12+00:00,2026-04-17 16:02:12+00:00,"[{'id': 76811, 'node_id': 'MDU6TGFiZWw3NjgxMQ==', 'url': 'https://api.github.com/repos/pandas-dev/pandas/labels/Bug', 'name': 'Bug', 'color': 'e10c02', 'default': False, 'description': None}, {'id': 2822098, 'node_id': 'MDU6TGFiZWwyODIyMDk4', 'url': 'https://api.github.com/repos/pandas-dev/pandas/labels/Indexing', 'name': 'Indexing', 'color': '0b02e1', 'default': False, 'description': 'Related to indexing on series/frames, not to indexes themselves'}]",0.8090277777777778
65263,TST: add test for DataFrame.update with mixed index types and partial…,closed,2026-04-16 19:59:13+00:00,2026-05-11 21:18:54+00:00,[],25.055335648148148
65262,Backport PR #65255 on branch 3.0.x (BUG: fix addition of ArrowDtype with string vs large_large types),closed,2026-04-16 19:35:44+00:00,2026-04-16 20:48:20+00:00,"[{'id': 76811, 'node_id': 'MDU6TGFiZWw3NjgxMQ==', 'url': 'https://api.github.com/repos/pandas-dev/pandas/labels/Bug', 'name': 'Bug', 'color': 'e10c02', 'default': False, 'description': None}, {'id': 3303158446, 'node_id': 'MDU6TGFiZWwzMzAzMTU4NDQ2', 'url': 'https://api.github.com/repos/pandas-dev/pandas/labels/Arrow', 'name': 'Arrow', 'color': 'f9d0c4', 'default': False, 'description': 'pyarrow functionality'}]",0.050416666666666665
65261,[3.0.x] CI: fix test_dataframe_to_sql_empty for non-infer_string and newer adbc,closed,2026-04-16 13:57:24+00:00,2026-04-16 16:49:49+00:00,"[{'id': 48070600, 'node_id': 'MDU6TGFiZWw0ODA3MDYwMA==', 'url': 'https://api.github.com/repos/pandas-dev/pandas/labels/CI', 'name': 'CI', 'color': 'a2bca7', 'default': False, 'description': 'Continuous Integration'}]",0.1197337962962963
65260,[backport 3.0.x] BUG: read parquet files with older pytz (DEP: keep lower pytz minimum version) (#65133),closed,2026-04-16 13:17:47+00:00,2026-04-16 16:09:26+00:00,[],0.11920138888888888
65259,Backport PR #65228 on branch 3.0.x (CI: set PKG_CONFIG_PATH to fix broken system Python headers),closed,2026-04-16 13:12:51+00:00,2026-04-16 13:53:25+00:00,[],0.028171296296296295
65258,DOC: move misplaced whatsnew note for GH-64836,closed,2026-04-16 13:10:50+00:00,2026-04-16 13:58:47+00:00,"[{'id': 134699, 'node_id': 'MDU6TGFiZWwxMzQ2OTk=', 'url': 'https://api.github.com/repos/pandas-dev/pandas/labels/Docs', 'name': 'Docs', 'color': '3465A4', 'default': False, 'description': None}]",0.03329861111111111
65257,[backport 3.0.x] CI: Fix numpy nightly build (#65197),closed,2026-04-16 13:06:28+00:00,2026-04-16 13:52:59+00:00,[],0.032303240740740743
65256,Backport PR #64988 on branch 3.0.x (BUG: Fix pyarrow-backed string dtype addition with missing values),closed,2026-04-16 12:59:31+00:00,2026-04-16 13:58:17+00:00,"[{'id': 76811, 'node_id': 'MDU6TGFiZWw3NjgxMQ==', 'url': 'https://api.github.com/repos/pandas-dev/pandas/labels/Bug', 'name': 'Bug', 'color': 'e10c02', 'default': False, 'description': None}, {'id': 57522093, 'node_id': 'MDU6TGFiZWw1NzUyMjA5Mw==', 'url': 'https://api.github.com/repos/pandas-dev/pandas/labels/Strings', 'name': 'Strings', 'color': '5319e7', 'default': False, 'description': 'String extension data type and string data'}, {'id': 3303158446, 'node_id': 'MDU6TGFiZWwzMzAzMTU4NDQ2', 'url': 'https://api.github.com/repos/pandas-dev/pandas/labels/Arrow', 'name': 'Arrow', 'color': 'f9d0c4', 'default': False, 'description': 'pyarrow functionality'}]",0.040810185185185185
65255,BUG: fix addition of ArrowDtype with string vs large_large types,closed,2026-04-16 12:51:55+00:00,2026-04-16 19:35:13+00:00,"[{'id': 76811, 'node_id': 'MDU6TGFiZWw3NjgxMQ==', 'url': 'https://api.github.com/repos/pandas-dev/pandas/labels/Bug', 'name': 'Bug', 'color': 'e10c02', 'default': False, 'description': None}, {'id': 3303158446, 'node_id': 'MDU6TGFiZWwzMzAzMTU4NDQ2', 'url': 'https://api.github.com/repos/pandas-dev/pandas/labels/Arrow', 'name': 'Arrow', 'color': 'f9d0c4', 'default': False, 'description': 'pyarrow functionality'}]",0.2800694444444444
65246,BUG: improve error message for slice_locs with NaN in index,closed,2026-04-14 23:30:10+00:00,2026-04-15 17:08:10+00:00,"[{'id': 76811, 'node_id': 'MDU6TGFiZWw3NjgxMQ==', 'url': 'https://api.github.com/repos/pandas-dev/pandas/labels/Bug', 'name': 'Bug', 'color': 'e10c02', 'default': False, 'description': None}]",0.7347222222222223
65245,BUG: MultiIndex slicing with datetime.date raises TypeError,closed,2026-04-14 23:27:19+00:00,2026-04-17 00:49:36+00:00,"[{'id': 76811, 'node_id': 'MDU6TGFiZWw3NjgxMQ==', 'url': 'https://api.github.com/repos/pandas-dev/pandas/labels/Bug', 'name': 'Bug', 'color': 'e10c02', 'default': False, 'description': None}]",2.057141203703704
65244,BUG: fix use-after-free in PyObjectHashTable,closed,2026-04-14 23:23:19+00:00,2026-04-17 15:49:52+00:00,"[{'id': 76811, 'node_id': 'MDU6TGFiZWw3NjgxMQ==', 'url': 'https://api.github.com/repos/pandas-dev/pandas/labels/Bug', 'name': 'Bug', 'color': 'e10c02', 'default': False, 'description': None}, {'id': 49094459, 'node_id': 'MDU6TGFiZWw0OTA5NDQ1OQ==', 'url': 'https://api.github.com/repos/pandas-dev/pandas/labels/Internals', 'name': 'Internals', 'color': 'fbca04', 'default': False, 'description': 'Related to non-user accessible pandas implementation'}]",2.6851041666666666
65241,BUG: DataFrame.loc setitem with list-like value on single-column EA DataFrame,closed,2026-04-14 22:44:22+00:00,2026-04-21 17:23:23+00:00,"[{'id': 76811, 'node_id': 'MDU6TGFiZWw3NjgxMQ==', 'url': 'https://api.github.com/repos/pandas-dev/pandas/labels/Bug', 'name': 'Bug', 'color': 'e10c02', 'default': False, 'description': None}, {'id': 2822098, 'node_id': 'MDU6TGFiZWwyODIyMDk4', 'url': 'https://api.github.com/repos/pandas-dev/pandas/labels/Indexing', 'name': 'Indexing', 'color': '0b02e1', 'default': False, 'description': 'Related to indexing on series/frames, not to indexes themselves'}, {'id': 849023693, 'node_id': 'MDU6TGFiZWw4NDkwMjM2OTM=', 'url': 'https://api.github.com/repos/pandas-dev/pandas/labels/ExtensionArray', 'name': 'ExtensionArray', 'color': '6138b5', 'default': False, 'description': 'Extending pandas with custom dtypes or arrays.'}]",6.777094907407408
65240,BUG: DataFrame.at/iat fail to store list-like values in a single cell,closed,2026-04-14 22:43:16+00:00,2026-04-20 20:33:33+00:00,"[{'id': 76811, 'node_id': 'MDU6TGFiZWw3NjgxMQ==', 'url': 'https://api.github.com/repos/pandas-dev/pandas/labels/Bug', 'name': 'Bug', 'color': 'e10c02', 'default': False, 'description': None}]",5.909918981481481
65239,BUG: fix .loc with tuple key on MultiIndex with IntervalIndex level,closed,2026-04-14 22:40:22+00:00,2026-04-21 17:36:08+00:00,"[{'id': 76811, 'node_id': 'MDU6TGFiZWw3NjgxMQ==', 'url': 'https://api.github.com/repos/pandas-dev/pandas/labels/Bug', 'name': 'Bug', 'color': 'e10c02', 'default': False, 'description': None}, {'id': 71268330, 'node_id': 'MDU6TGFiZWw3MTI2ODMzMA==', 'url': 'https://api.github.com/repos/pandas-dev/pandas/labels/MultiIndex', 'name': 'MultiIndex', 'color': '207de5', 'default': False, 'description': None}, {'id': 150096370, 'node_id': 'MDU6TGFiZWwxNTAwOTYzNzA=', 'url': 'https://api.github.com/repos/pandas-dev/pandas/labels/Interval', 'name': 'Interval', 'color': '009800', 'default': False, 'description': 'Interval data type'}]",6.788726851851852
65235,BUG: DataFrame.loc setitem expands index when no columns,closed,2026-04-14 22:15:27+00:00,2026-04-22 16:28:22+00:00,"[{'id': 76811, 'node_id': 'MDU6TGFiZWw3NjgxMQ==', 'url': 'https://api.github.com/repos/pandas-dev/pandas/labels/Bug', 'name': 'Bug', 'color': 'e10c02', 'default': False, 'description': None}, {'id': 2822098, 'node_id': 'MDU6TGFiZWwyODIyMDk4', 'url': 'https://api.github.com/repos/pandas-dev/pandas/labels/Indexing', 'name': 'Indexing', 'color': '0b02e1', 'default': False, 'description': 'Related to indexing on series/frames, not to indexes themselves'}]",7.758969907407407
65234,BUG: MultiIndex.get_loc returns scalar for unique key in non-unique index,closed,2026-04-14 22:15:27+00:00,2026-04-21 18:41:42+00:00,"[{'id': 76811, 'node_id': 'MDU6TGFiZWw3NjgxMQ==', 'url': 'https://api.github.com/repos/pandas-dev/pandas/labels/Bug', 'name': 'Bug', 'color': 'e10c02', 'default': False, 'description': None}, {'id': 71268330, 'node_id': 'MDU6TGFiZWw3MTI2ODMzMA==', 'url': 'https://api.github.com/repos/pandas-dev/pandas/labels/MultiIndex', 'name': 'MultiIndex', 'color': '207de5', 'default': False, 'description': None}]",6.8515625
65233,REF: stop DatetimeArray/TimedeltaArray methods from reading self.freq,closed,2026-04-14 22:07:47+00:00,2026-04-16 17:50:05+00:00,"[{'id': 127681, 'node_id': 'MDU6TGFiZWwxMjc2ODE=', 'url': 'https://api.github.com/repos/pandas-dev/pandas/labels/Refactor', 'name': 'Refactor', 'color': 'FCE94F', 'default': False, 'description': 'Internal refactoring of code'}]",1.8210416666666667
65232,TST: add tests for .loc setitem with non-unique string index,closed,2026-04-14 22:05:16+00:00,2026-04-16 17:56:18+00:00,"[{'id': 127685, 'node_id': 'MDU6TGFiZWwxMjc2ODU=', 'url': 'https://api.github.com/repos/pandas-dev/pandas/labels/Testing', 'name': 'Testing', 'color': 'C4A000', 'default': False, 'description': 'pandas testing functions or related to the test suite'}]",1.8271064814814815
65230,BUG: MultiIndex.loc raises KeyError for string keys on numeric levels,closed,2026-04-14 21:56:22+00:00,2026-04-16 17:41:46+00:00,"[{'id': 76811, 'node_id': 'MDU6TGFiZWw3NjgxMQ==', 'url': 'https://api.github.com/repos/pandas-dev/pandas/labels/Bug', 'name': 'Bug', 'color': 'e10c02', 'default': False, 'description': None}]",1.8231944444444443
